objid,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237671125370340403,132.726029534391,11.8305731272851,24.59088,25.11336,23.60809,21.94595,21.45925,0.8779463,0.5385232,0.3722481,0.1463417,0.2905612
1237671125370340404,132.720589745963,11.8540868186455,23.15666,25.18201,22.85808,21.92461,21.46301,0.4568457,0.5628281,0.2160155,0.1515499,0.3091834
1237671125370340407,132.742131590698,11.792636235452,24.07388,25.25315,22.78433,21.91112,21.71064,0.7927096,0.5205823,0.190534,0.1384235,0.3398699
1237671125370340410,132.749084076885,11.8232971845024,24.0607,24.50402,23.15264,21.83832,20.74826,0.7971218,0.4663795,0.2633846,0.1317146,0.1638298
1237671125370340413,132.764141107966,11.8216751583585,24.18272,27.01913,23.25132,21.8789,20.78692,0.8447471,0.1745712,0.2868452,0.1343303,0.1679547
1237671125370340415,132.740279830791,11.9372964666218,25.64357,26.27519,23.80896,21.85652,20.94789,0.6009814,0.3366874,0.4480033,0.1426324,0.2022772
1237671125370340416,132.745406158049,11.9204351916358,23.52419,25.14916,23.04327,21.49084,21.41841,0.5990593,0.5725828,0.2568332,0.1064279,0.3002871
1237671125370340417,132.746546771682,11.9290505140733,25.88465,24.31741,22.88772,21.9835,21.09579,0.5006729,0.4418119,0.2202989,0.1594453,0.2277173
1237671125370340419,132.777206663383,11.8467492173511,25.04643,23.71673,23.0537,21.97551,21.95625,0.878216,0.3045883,0.2605481,0.1527746,0.4386097
1237671125370340427,132.820562074725,11.8945389599174,23.79219,25.04472,23.00706,21.01206,20.45706,0.7430098,0.5892607,0.2549112,0.06900574,0.1355112
1237671125370340437,132.734930606941,11.8507741008905,24.47848,25.85802,23.47446,22.01632,20.85926,0.9719125,0.4781589,0.3789919,0.1734621,0.2017438
1237671125370340438,132.756214285754,11.8430773781926,24.7889,25.68764,25.1753,22.8488,20.65804,0.8884532,0.4721017,0.5844082,0.3089514,0.1530899
1237671125370340439,132.766116743345,11.9163056766265,23.57918,24.90117,25.19637,25.00114,21.20684,0.6044937,0.5474847,0.5962902,0.5833005,0.2464112
1237671125370340445,132.78769365208,11.9390729789425,25.15823,24.20346,24.51145,24.64896,20.62399,0.7922502,0.4152249,0.6347227,0.6755438,0.1539644
1237671125370340446,132.809960696769,11.935761996582,25.56715,25.18946,25.17014,24.36137,21.05738,0.6210158,0.5569008,0.6116381,0.6941664,0.2180477
1237671125370340453,132.770514455637,11.9553169294351,22.59838,22.95655,22.31268,21.68768,21.16772,0.383842,0.2151735,0.1820196,0.1723482,0.3349527
1237671125370404972,132.813474052394,11.9770928348297,15.11442,14.06147,13.73562,14.12808,13.63998,0.004031511,0.002884648,0.002830412,0.008920303,0.003333826
1237671125370404973,132.815489246583,11.9775964908851,24.44801,25.11485,20.82521,19.37028,18.71272,0.9140444,0.6447617,0.04382065,0.01999436,0.03351506
1237671125370404981,132.838717133235,11.9040089865834,18.91025,16.7392,15.8861,15.56135,15.39779,0.02086671,0.003814262,0.003406339,0.003388761,0.005001429
1237671125370405071,132.879653314921,11.9631789165036,26.33356,21.20461,19.79523,18.94974,18.53304,0.3183535,0.03849886,0.01815763,0.01397099,0.02796859
1237671125370405072,132.881089015728,11.9656898755504,24.48548,23.2016,21.79754,20.96445,20.78318,0.8716668,0.1985075,0.08897673,0.06721045,0.1754566
1237671125370405073,132.881776178646,11.9667897497657,18.39416,17.06732,16.58725,16.40956,16.34638,0.01554391,0.004121986,0.003851814,0.004066147,0.007322528
1237671125370405075,132.880953996727,11.9819056301368,18.41953,17.1739,16.73551,16.5772,16.51982,0.0157992,0.004261764,0.003993575,0.004255536,0.007995762
1237671125370405083,132.926386075141,11.8354495770349,15.02442,12.25295,12.4354,12.3887,12.68249,0.005158528,0.0008832814,0.002082594,0.001576347,0.01064372
1237671125370405086,132.922381016587,11.834864868371,25.24949,25.1579,24.83764,20.68487,19.35323,0.7360131,0.5200168,0.5797802,0.04666794,0.05214483
1237671125370405087,132.929306589848,11.8386958159851,23.73978,24.71963,23.22582,20.74136,19.48991,0.6644781,0.5148564,0.272074,0.05040969,0.05825286
1237671125370405089,132.923287609453,11.8335956773123,25.12438,23.57227,22.20758,20.98619,20.84412,0.8651646,0.2808207,0.129016,0.06621045,0.2006357
1237671125370405090,132.923603523239,11.8406513527998,25.27527,24.55889,22.6455,21.11575,21.28388,0.8506048,0.5594341,0.1992827,0.07824982,0.3153081
1237671125370405250,132.832011065727,11.9045439427934,19.1742,17.9997,17.61503,17.46944,17.42546,0.02446487,0.005692873,0.00538717,0.005989735,0.01321878
1237671125370405387,132.805028783783,11.98126951657,24.39901,21.42519,20.10562,19.54298,19.2863,0.8680676,0.04572585,0.0229419,0.02141108,0.05042356
1237671125370405393,132.809545351284,11.9828137401433,25.23351,22.2566,20.86174,20.35824,19.91136,0.7442226,0.08970897,0.04111503,0.040466,0.08408499
1237671125370405403,132.831222769939,11.9427940628966,22.59369,22.3667,21.84632,21.43157,21.18784,0.289333,0.1013307,0.09567832,0.102995,0.2524605
1237671125370405404,132.840147997658,11.9271067420626,23.35308,22.05308,21.29733,21.07796,20.80335,0.5128292,0.07543723,0.05720684,0.0723039,0.1757051
1237671125370405533,132.872959321381,11.9917394836652,25.85163,23.72026,21.88732,20.8244,20.40412,0.4930332,0.29967,0.09638838,0.05978522,0.1275401
1237671125370405535,132.890908231405,11.9284268559024,22.49972,23.04618,22.33044,22.21696,21.22706,0.2605516,0.1751605,0.1376612,0.1935794,0.247982
1237671125370405536,132.915041096894,11.8391002760967,24.66986,22.73886,21.54032,20.82595,20.2756,0.8939667,0.122558,0.06602624,0.05320864,0.1166384
1237671125370405539,132.92290007335,11.8725009464548,23.319,23.03382,22.30858,21.81246,21.61398,0.4965796,0.1700899,0.1323579,0.1289273,0.3300491
1237671125370405543,132.914762492438,11.9302878425388,24.63699,24.15904,21.89042,20.81166,20.41851,0.8798372,0.4182251,0.09563098,0.05845341,0.1288178
1237671125370405545,132.923079441751,11.9306981809209,25.36306,22.92505,21.96324,21.3404,20.85677,0.8383716,0.1887175,0.1203291,0.1078896,0.2222193
1237671125370405546,132.929313059649,11.9216191684954,24.92608,22.76985,22.10585,22.10092,21.82866,0.8695845,0.1441801,0.1170304,0.1804165,0.4028009
1237671125370405548,132.931894003305,11.9583844095143,24.18298,24.04782,22.31726,20.77513,19.99777,0.8209813,0.3925998,0.1414414,0.05774475,0.09173018
1237671125370405550,132.945279117815,11.9343441312021,23.4573,22.9538,22.06552,22.33391,21.45251,0.5994849,0.1789046,0.1218336,0.2355938,0.3333344
1237671125370405554,132.9412952546,11.9589556864597,25.70312,23.3919,21.89499,21.15951,20.55984,0.5860915,0.2475723,0.1017379,0.08311906,0.1545347
1237671262272225955,132.787997695035,11.6463485606478,20.5037,19.42674,19.08997,19.00329,18.98277,0.04568437,0.01152764,0.01141965,0.01307692,0.03119267
1237671262272225941,132.771653038536,11.6811791632179,22.55639,19.97852,18.57178,17.18643,16.432,0.1953594,0.01583318,0.008606809,0.005848229,0.007634224
1237671262272225828,132.839852863056,11.6523492991062,15.39012,15.4116,15.31396,14.9864,13.82761,0.006840897,0.01324696,0.0103712,0.01213896,0.00629811
1237671262272225821,132.835989099443,11.6649533575396,24.38903,24.48482,22.24773,21.04691,20.51123,0.5724022,0.433065,0.1221604,0.05534052,0.1011628
1237671262272225820,132.835465133304,11.6605237006805,24.63465,25.1145,23.69688,23.87848,20.69556,0.8825361,1.20525,0.6733579,0.5301876,0.1286216
1237671262272225819,132.836575850749,11.6611304340515,16.09174,14.80717,13.57876,13.48714,14.16577,0.009187941,0.006074801,0.00281694,0.005660698,0.008005397
1237671262272225813,132.82665407846,11.6844805797729,19.99703,17.50828,16.30936,15.82592,15.43062,0.03424555,0.005340475,0.004106709,0.004560173,0.005515387
1237671262272225811,132.827759291661,11.6850888553868,23.30671,20.13632,18.68657,17.95829,17.49054,0.7406255,0.03458652,0.01452166,0.0113127,0.01946271
1237671262272225810,132.828133094801,11.686592485546,17.52973,16.32257,15.91548,15.77998,15.72066,0.009803006,0.00408848,0.003825291,0.004482555,0.006089075
1237671262272225804,132.824009488414,11.6925380695736,24.14222,24.58445,21.27349,20.11119,19.54001,2.011928,1.594279,0.1668818,0.08447076,0.1560583
1237671262272225803,132.826137317913,11.6915495479919,18.27419,16.3278,15.57867,15.35112,15.23553,0.0136604,0.004088339,0.003591239,0.004238531,0.005374445
1237671262272225789,132.826366436,11.6730068045594,24.16664,24.71453,23.96073,20.94938,20.43689,0.6192753,0.8204144,0.4746008,0.05694563,0.09927532
1237671262272225788,132.825307500505,11.6740172272464,24.7342,23.19242,20.91427,20.21926,19.55457,0.5742403,0.1766658,0.04090354,0.02974379,0.04810073
1237671262272225787,132.830709682506,11.6698357714645,24.3542,25.11438,22.41077,18.75995,17.95432,0.7679305,0.7359668,0.1808143,0.01485555,0.02232581
1237671262272225786,132.827814684739,11.6768578147095,15.74448,14.85556,15.47577,14.27399,14.02916,0.006928466,0.005098958,0.01078398,0.005616638,0.005997108
1237671262272225785,132.829303160607,11.6710163071249,15.68047,15.05442,13.25375,15.49976,13.96398,0.007436371,0.006285697,0.00151871,0.01403468,0.006900833
1237671262272225776,132.821776894304,11.6566099592636,24.47273,21.54506,20.02891,18.9338,18.36467,0.5705848,0.04656347,0.02101168,0.012516,0.02062041
1237671262272225775,132.826011956226,11.6618130680779,21.82801,19.31164,18.0147,17.44843,17.0775,0.1130844,0.01094483,0.006638464,0.006372209,0.01009218
1237671262272225774,132.823293035766,11.6600003260036,15.79114,15.02517,13.54954,13.56698,14.05296,0.008555679,0.007050785,0.001623338,0.003532503,0.007940791
1237671262272225771,132.816672605263,11.6760577777456,24.81772,25.11434,21.33306,20.5913,19.59099,0.5948687,0.5993715,0.0652708,0.0428625,0.05233262
1237671262272225770,132.81509542959,11.6783086763069,24.12649,21.09398,19.69907,19.04043,18.65396,0.5386151,0.03304381,0.01674088,0.0133081,0.0248574
1237671262272225769,132.815987091845,11.6750673834656,16.61773,15.13053,14.75949,14.4601,14.39786,0.007396773,0.003952005,0.008266911,0.004320262,0.005080886
1237671262272225766,132.80971857657,11.6858715818376,16.26848,14.97966,15.29661,14.34737,14.26842,0.007329765,0.00442217,0.01066508,0.004790802,0.005554144
1237671262272225760,132.807105098438,11.6616688379407,24.30259,23.15373,21.51772,20.34911,19.71574,0.5535119,0.1689696,0.06871927,0.0325754,0.05386931
1237671262272225759,132.802569980799,11.6600567357686,21.43016,20.28822,19.89046,19.77973,19.67226,0.08442714,0.01903353,0.01908065,0.02136373,0.05173544
1237671262272225758,132.805760735884,11.6604226104504,18.47712,16.40464,15.55489,15.25026,15.06581,0.01506133,0.004193448,0.003568241,0.004236529,0.005210365
1237671262272225748,132.793328810917,11.6676322199818,21.69242,19.56709,18.51044,18.11689,17.87978,0.1022317,0.01246419,0.008302321,0.008250636,0.01540288
1237671262272225747,132.797052252887,11.6668800845051,17.77645,16.53608,16.07266,15.89429,15.85973,0.01087491,0.004034994,0.003645677,0.004181991,0.006059018
1237671262272225746,132.794889885314,11.664122666648,16.42501,15.01954,14.54508,14.35293,14.28641,0.007102059,0.004043843,0.006655986,0.004398822,0.005107974
1237671262272225739,132.795280875959,11.6475317793896,24.53751,24.76709,25.19872,24.39107,21.61483,0.5643127,0.4653018,0.5820763,0.5126096,0.2414563
1237671262272225737,132.792713639471,11.6472693429305,17.9256,16.76606,16.33767,16.19254,16.12448,0.01164823,0.004419208,0.003907032,0.004727426,0.006821955
1237671262272225725,132.788664705228,11.698481074647,24.01846,23.46693,21.96828,21.64976,21.70223,0.5974507,0.2477553,0.1096975,0.1054314,0.2929156
1237671262272225724,132.784082221876,11.6939388894745,24.0466,24.54182,23.00772,22.39839,22.87934,0.5502213,0.4789005,0.2633968,0.196598,0.4296848
1237671262272225723,132.78640557837,11.6904195087386,23.59213,23.17483,22.35,22.10511,21.55142,0.450795,0.1895373,0.1521959,0.1550197,0.261784
1237671262272225722,132.777116379072,11.6952763458601,23.77255,22.66265,22.39945,22.53718,21.84413,0.4550354,0.1132123,0.1476402,0.1997655,0.2811844
1237671262272225720,132.778882596438,11.6942589214826,24.1342,24.2015,22.63892,21.2584,21.15135,0.5586016,0.394791,0.2460964,0.08975413,0.1865325
1237671262272225718,132.780572566701,11.6961570397571,24.68654,21.54101,20.38997,18.91048,18.16545,0.5636533,0.04654104,0.03102853,0.01310277,0.01851236
1237671262272225717,132.796128656882,11.6984040684892,24.40456,21.39562,19.77003,18.29935,17.50086,0.5455069,0.04111333,0.0178427,0.008955545,0.01245929
1237671262272225716,132.794905915647,11.6900854667213,24.54335,20.51623,19.02565,18.11086,17.59231,0.5695312,0.02228551,0.01113406,0.008235221,0.01308937
1237671262272225715,132.776930719465,11.6927343860166,22.00732,19.33051,17.94084,17.08024,16.61065,0.126806,0.01102606,0.006426321,0.005650726,0.008176751
1237671262272225714,132.778998033342,11.6969373524693,17.92704,16.03758,15.28524,15.01911,14.87789,0.01155984,0.003989724,0.003392146,0.004122464,0.005036902
1237671262272225713,132.789585701241,11.6958177309347,15.76691,13.43482,12.6759,12.50233,14.6462,0.009839539,0.001837471,0.001062496,0.00186251,0.02529896
1237671262272225710,132.778929587656,11.6862299012468,19.6405,17.17392,15.99286,15.52394,15.25578,0.0275709,0.004822988,0.003664801,0.00427203,0.005360092
1237671262272225594,132.769165851329,11.6709012774071,24.29104,23.13579,21.31448,20.3295,19.61044,0.5978392,0.1857069,0.06678057,0.03509106,0.053061
1237671262272225593,132.769771671962,11.6701691041672,18.34242,16.38211,15.63187,15.37312,15.16142,0.01414367,0.00420023,0.003481155,0.004248723,0.005298159
1237671262272225572,132.763254830232,11.6724607625524,24.56657,24.20989,23.02362,22.37086,21.24948,0.5696716,0.3672928,0.2471714,0.170734,0.1843868
1237671262272225571,132.766281625756,11.6772903761698,23.56356,24.9004,23.63611,22.18918,22.06811,0.4063673,0.4868796,0.3980997,0.1479261,0.3162977
1237671262272225569,132.765165783117,11.6752655058035,15.56558,14.15328,13.38854,13.33793,13.87395,0.00804101,0.003803712,0.001992195,0.0031294,0.00777358
1237671262272225541,132.756788142889,11.6693410861133,24.59155,23.39103,21.53034,20.12955,19.30139,0.6240254,0.2182922,0.07263616,0.02924324,0.04166653
1237671262272225540,132.757730958267,11.6665077470743,18.13509,15.7448,14.63135,14.22745,13.99109,0.01285035,0.003958216,0.003196235,0.003990108,0.004538803
1237671262272225530,132.752809873899,11.6781383901311,17.39399,15.71101,15.09413,14.90698,14.81004,0.009219417,0.003911416,0.003271397,0.004057946,0.004974498
1237671262272225513,132.745552174978,11.6607171666223,23.83545,23.21568,23.17532,23.95029,22.26868,0.5282245,0.1960416,0.3072027,0.5571749,0.3979314
1237671262272225512,132.745493199915,11.6634651487991,24.16641,22.93678,23.10244,23.02138,22.97379,0.5384976,0.1411224,0.2642818,0.287528,0.3799247
1237671262272225511,132.74723351309,11.6610622429819,24.40012,24.34337,22.25214,22.58186,22.56405,0.6312092,0.434218,0.1389874,0.2304384,0.4275787
1237671262272225508,132.752613722364,11.657230687048,24.6329,23.58127,22.68844,22.00229,22.34617,0.5987198,0.2510585,0.1933893,0.1307346,0.3903096
1237671262272225506,132.756548991357,11.6614440126144,24.47415,24.30635,23.85726,23.26849,21.75318,0.5690463,0.3888287,0.463641,0.3424895,0.2622238
1237671262272225504,132.749185424158,11.667204117334,23.96262,21.18313,20.65974,20.62811,22.82187,0.537936,0.03745484,0.03568573,0.04284984,0.4205451
1237671262272225503,132.754753074539,11.6599364068442,24.63465,23.45741,20.08909,20.06346,20.85273,0.6376189,0.2707233,0.0248599,0.02925249,0.1567766
1237671262272225500,132.752593527765,11.6672436129861,23.84992,20.69254,19.24956,18.25806,17.69146,0.4752728,0.03644784,0.01535849,0.0094688,0.01654218
1237671262272225498,132.753420773891,11.6604511579845,15.67513,15.49137,14.9663,11.96144,14.36623,0.009864436,0.0136466,0.009650678,0.001123901,0.02295442
1237671262272225497,132.748829096012,11.6645803754449,15.2772,12.87826,15.03619,15.3236,13.64885,0.007811282,0.001186132,0.01005755,0.01298263,0.007741964
1237671262272225445,132.722569148504,11.678724940724,15.76019,15.90212,15.44481,14.9897,13.96852,0.007591156,0.01780865,0.01072167,0.01212744,0.007364797
1237671125370471071,133.023882051785,11.8561418905354,23.51993,25.50528,23.074,22.70494,22.54728,0.5501723,0.5145923,0.2546252,0.2812244,0.5392879
1237671125370470712,132.982945105964,11.913411759855,19.54493,17.02413,15.68975,15.1245,14.81293,0.0296274,0.004144753,0.003354535,0.003204478,0.004222844
1237671125370470486,132.972148008682,11.9380653455228,16.51451,14.861,14.27183,14.07113,13.99543,0.006425357,0.003020665,0.00298774,0.002919787,0.003556305
1237671125370470470,133.006696727755,11.8658411577214,24.33225,23.44899,21.92947,21.54255,21.14681,0.9056054,0.2702902,0.107064,0.1169326,0.2653671
1237671125370470463,133.002342329157,11.8547647562442,24.84596,22.34557,21.63748,21.26566,22.68481,0.8284326,0.0965205,0.07552925,0.08324411,0.5577805
1237671262272290954,132.849172777393,11.7877943553645,15.88091,15.94526,15.26614,14.64447,13.47791,0.01018618,0.0186246,0.01292759,0.01728016,0.008948703
1237671262272290955,132.885176997984,11.7978653850684,15.18814,14.78519,15.43079,14.36054,13.24674,0.008026836,0.01187562,0.01309417,0.01299672,0.007773098
1237671262272290956,132.884994165051,11.8003228723217,15.76621,14.84009,15.41542,14.35085,13.18382,0.0086558,0.01352085,0.01309275,0.01291834,0.007556326
1237671262272290957,132.900018536661,11.775968202893,15.54578,14.83471,14.83588,14.35508,13.3848,0.009035522,0.0120869,0.01171678,0.01298882,0.008318375
1237671262272290958,132.874568748466,11.7880020286864,16.33524,13.72502,12.64571,11.47971,8.292419,0.01717182,0.01020109,0.008495049,0.01030661,0.0005444406
1237671262272290959,132.926870444144,11.8310683318872,15.68399,14.93485,14.88015,14.02533,13.9686,0.01107064,0.01332589,0.01193358,0.01306395,0.01047847
1237671262272290960,132.954721650038,11.8288549746904,15.61201,14.99911,15.17615,14.35718,13.8688,0.009854703,0.01455395,0.01267229,0.01377777,0.009921554
1237671262272290961,132.899301872791,11.8143041534968,15.95208,14.57047,15.24648,14.55525,14.07314,0.008207013,0.004826183,0.01233346,0.01408739,0.007090513
